time, Susceptible, Socially_distanced, Border_closed, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD, R0BC
11352,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1380923041040266e-259,154604691.74999973,0.0,0.0
11353,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0781927091511832e-259,154604691.74999973,0.0,0.0
11354,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0214457244590156e-259,154604691.74999973,0.0,0.0
11355,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.676854231716991e-260,154604691.74999973,0.0,0.0
11356,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.167546114258201e-260,154604691.74999973,0.0,0.0
11357,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.68504368719198e-260,154604691.74999973,0.0,0.0
11358,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.227936124708192e-260,154604691.74999973,0.0,0.0
11359,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.794886854986709e-260,154604691.74999973,0.0,0.0
11360,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.384629652092672e-260,154604691.74999973,0.0,0.0
11361,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.995964933561479e-260,154604691.74999973,0.0,0.0
11362,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.627756252847717e-260,154604691.74999973,0.0,0.0
11363,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.278926976382048e-260,154604691.74999973,0.0,0.0
11364,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.948457135519835e-260,154604691.74999973,0.0,0.0
11365,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.635380444176686e-260,154604691.74999973,0.0,0.0
11366,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.3387814734305445e-260,154604691.74999973,0.0,0.0
11367,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.057792974828937e-260,154604691.74999973,0.0,0.0
11368,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.791593344574782e-260,154604691.74999973,0.0,0.0
11369,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.53940422117611e-260,154604691.74999973,0.0,0.0
11370,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.3004882095352616e-260,154604691.74999973,0.0,0.0
11371,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.074146724822879e-260,154604691.74999973,0.0,0.0
11372,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.8597179498322014e-260,154604691.74999973,0.0,0.0
11373,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.656574899841033e-260,154604691.74999973,0.0,0.0
11374,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.4641235893230836e-260,154604691.74999973,0.0,0.0
11375,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.281801295148184e-260,154604691.74999973,0.0,0.0
11376,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.1090749111930166e-260,154604691.74999973,0.0,0.0
11377,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.9454393895512788e-260,154604691.74999973,0.0,0.0
11378,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.790416263785422e-260,154604691.74999973,0.0,0.0
11379,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.6435522499019786e-260,154604691.74999973,0.0,0.0
11380,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.5044179209597693e-260,154604691.74999973,0.0,0.0
11381,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.372606451435571e-260,154604691.74999973,0.0,0.0
11382,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.247732427675804e-260,154604691.74999973,0.0,0.0
11383,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.129430720956025e-260,154604691.74999973,0.0,0.0
11384,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.0173554198530763e-260,154604691.74999973,0.0,0.0
11385,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9111788188081776e-260,154604691.74999973,0.0,0.0
11386,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.8105904599235366e-260,154604691.74999973,0.0,0.0
11387,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7152962251907187e-260,154604691.74999973,0.0,0.0
11388,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6250174764964703e-260,154604691.74999973,0.0,0.0
11389,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.539490240891393e-260,154604691.74999973,0.0,0.0
11390,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4584644387392143e-260,154604691.74999973,0.0,0.0
11391,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3817031524897819e-260,154604691.74999973,0.0,0.0
11392,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3089819339376881e-260,154604691.74999973,0.0,0.0
11393,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2400881479409676e-260,154604691.74999973,0.0,0.0
11394,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1748203506809166e-260,154604691.74999973,0.0,0.0
11395,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1129877006450789e-260,154604691.74999973,0.0,0.0
11396,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0544094006111274e-260,154604691.74999973,0.0,0.0
11397,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.989141690000155e-261,154604691.74999973,0.0,0.0
11398,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.463397390526462e-261,154604691.74999973,0.0,0.0
11399,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.965323843656648e-261,154604691.74999973,0.0,0.0
11400,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.493464693990508e-261,154604691.74999973,0.0,0.0
11401,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.046440236412061e-261,154604691.74999973,0.0,0.0
11402,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.622943381864058e-261,154604691.74999973,0.0,0.0
11403,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.22173583545016e-261,154604691.74999973,0.0,0.0
11404,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.841644475689626e-261,154604691.74999973,0.0,0.0
11405,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.48155792433754e-261,154604691.74999973,0.0,0.0
11406,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.140423296740827e-261,154604691.74999973,0.0,0.0
11407,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.817243123228152e-261,154604691.74999973,0.0,0.0
11408,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.511072432531934e-261,154604691.74999973,0.0,0.0
11409,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.221015988714463e-261,154604691.74999973,0.0,0.0
11410,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.9462256735189655e-261,154604691.74999973,0.0,0.0
11411,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.685898006491651e-261,154604691.74999973,0.0,0.0
11412,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.43927179562367e-261,154604691.74999973,0.0,0.0
11413,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.205625911643477e-261,154604691.74999973,0.0,0.0
11414,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.984277179451715e-261,154604691.74999973,0.0,0.0
11415,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.774578380533204e-261,154604691.74999973,0.0,0.0
11416,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.5759163605051405e-261,154604691.74999973,0.0,0.0
11417,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.3877102362680276e-261,154604691.74999973,0.0,0.0
11418,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.209409697517079e-261,154604691.74999973,0.0,0.0
11419,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.040493397647759e-261,154604691.74999973,0.0,0.0
11420,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.8804674293505084e-261,154604691.74999973,0.0,0.0
11421,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.7288638804373237e-261,154604691.74999973,0.0,0.0
11422,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.5852394656774646e-261,154604691.74999973,0.0,0.0
11423,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.4491742306418087e-261,154604691.74999973,0.0,0.0
11424,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.320270323765924e-261,154604691.74999973,0.0,0.0
11425,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.198150833041402e-261,154604691.74999973,0.0,0.0
11426,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.0824586839339597e-261,154604691.74999973,0.0,0.0
11427,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9728555953058566e-261,154604691.74999973,0.0,0.0
11428,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.869021090289759e-261,154604691.74999973,0.0,0.0
11429,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7706515592218768e-261,154604691.74999973,0.0,0.0
11430,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6774593718944097e-261,154604691.74999973,0.0,0.0
11431,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.589172036531546e-261,154604691.74999973,0.0,0.0
11432,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5055314030298858e-261,154604691.74999973,0.0,0.0
11433,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.426292908133576e-261,154604691.74999973,0.0,0.0
11434,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.351224860337072e-261,154604691.74999973,0.0,0.0
11435,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2801077624245945e-261,154604691.74999973,0.0,0.0
11436,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2127336696654054e-261,154604691.74999973,0.0,0.0
11437,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1489055817882788e-261,154604691.74999973,0.0,0.0
11438,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0884368669573168e-261,154604691.74999973,0.0,0.0
11439,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0311507160648265e-261,154604691.74999973,0.0,0.0
11440,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.768796257456251e-262,154604691.74999973,0.0,0.0
11441,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.254649086011185e-262,154604691.74999973,0.0,0.0
11442,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.767562292010596e-262,154604691.74999973,0.0,0.0
11443,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.30611164506267e-262,154604691.74999973,0.0,0.0
11444,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.868947874269897e-262,154604691.74999973,0.0,0.0
11445,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.454792722992534e-262,154604691.74999973,0.0,0.0
11446,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.062435211256085e-262,154604691.74999973,0.0,0.0
11447,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.690728094874186e-262,154604691.74999973,0.0,0.0
11448,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.33858451093344e-262,154604691.74999973,0.0,0.0
11449,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.00497479983168e-262,154604691.74999973,0.0,0.0
11450,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.688923494577382e-262,154604691.74999973,0.0,0.0
11451,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.389506468546994e-262,154604691.74999973,0.0,0.0
11452,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.10584823336031e-262,154604691.74999973,0.0,0.0
11453,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.8371193789729253e-262,154604691.74999973,0.0,0.0
11454,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.582534148500666e-262,154604691.74999973,0.0,0.0
11455,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.341348140684842e-262,154604691.74999973,0.0,0.0
11456,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.1128561332803765e-262,154604691.74999973,0.0,0.0
11457,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.896390021002462e-262,154604691.74999973,0.0,0.0
11458,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.6913168620023326e-262,154604691.74999973,0.0,0.0
11459,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.497037027160105e-262,154604691.74999973,0.0,0.0
11460,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.312982446783257e-262,154604691.74999973,0.0,0.0
11461,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.138614949584138e-262,154604691.74999973,0.0,0.0
11462,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.97342468907971e-262,154604691.74999973,0.0,0.0
11463,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.8169286528123566e-262,154604691.74999973,0.0,0.0
11464,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.6686692500327587e-262,154604691.74999973,0.0,0.0
11465,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.528212973715245e-262,154604691.74999973,0.0,0.0
11466,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.39514913299339e-262,154604691.74999973,0.0,0.0
11467,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.2690886523095273e-262,154604691.74999973,0.0,0.0
11468,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.1496629337669206e-262,154604691.74999973,0.0,0.0
11469,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.0365227793581353e-262,154604691.74999973,0.0,0.0
11470,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9293373699182333e-262,154604691.74999973,0.0,0.0
11471,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.8277932978172736e-262,154604691.74999973,0.0,0.0
11472,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7315936505637328e-262,154604691.74999973,0.0,0.0
11473,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6404571426393258e-262,154604691.74999973,0.0,0.0
11474,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5541172930267296e-262,154604691.74999973,0.0,0.0
11475,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.472321646025323e-262,154604691.74999973,0.0,0.0
11476,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.394831033076622e-262,154604691.74999973,0.0,0.0
11477,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3214188734410102e-262,154604691.74999973,0.0,0.0
11478,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.251870511680957e-262,154604691.74999973,0.0,0.0
11479,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1859825900135382e-262,154604691.74999973,0.0,0.0
11480,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1235624536970362e-262,154604691.74999973,0.0,0.0
11481,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0644275877129816e-262,154604691.74999973,0.0,0.0
11482,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0084050830965089e-262,154604691.74999973,0.0,0.0
11483,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.553311313545874e-263,154604691.74999973,0.0,0.0
11484,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.050505454938196e-263,154604691.74999973,0.0,0.0
11485,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.574163062573028e-263,154604691.74999973,0.0,0.0
11486,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.122891322437605e-263,154604691.74999973,0.0,0.0
11487,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.695370726519836e-263,154604691.74999973,0.0,0.0
11488,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.29035121459774e-263,154604691.74999973,0.0,0.0
11489,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.906648519092596e-263,154604691.74999973,0.0,0.0
11490,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.543140702298248e-263,154604691.74999973,0.0,0.0
11491,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.1987648758614984e-263,154604691.74999973,0.0,0.0
11492,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.872514092921419e-263,154604691.74999973,0.0,0.0
11493,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.563434403820292e-263,154604691.74999973,0.0,0.0
11494,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.2706220667771185e-263,154604691.74999973,0.0,0.0
11495,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.9932209053677965e-263,154604691.74999973,0.0,0.0
11496,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.730419805085281e-263,154604691.74999973,0.0,0.0
11497,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4814503416597395e-263,154604691.74999973,0.0,0.0
11498,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.2455845342039634e-263,154604691.74999973,0.0,0.0
11499,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.0221327166142815e-263,154604691.74999973,0.0,0.0
11500,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.8104415210030034e-263,154604691.74999973,0.0,0.0
11501,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.609891967266003e-263,154604691.74999973,0.0,0.0
11502,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.4198976531993715e-263,154604691.74999973,0.0,0.0
11503,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.239903039873089e-263,154604691.74999973,0.0,0.0
11504,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.0693818272481897e-263,154604691.74999973,0.0,0.0
11505,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.9078354152877586e-263,154604691.74999973,0.0,0.0
11506,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.754791446062087e-263,154604691.74999973,0.0,0.0
11507,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.609802422585135e-263,154604691.74999973,0.0,0.0
11508,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.4724444003438122e-263,154604691.74999973,0.0,0.0
11509,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.3423157476941377e-263,154604691.74999973,0.0,0.0
11510,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.2190359714997093e-263,154604691.74999973,0.0,0.0
11511,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.102244604578672e-263,154604691.74999973,0.0,0.0
11512,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9916001517061104e-263,154604691.74999973,0.0,0.0
11513,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.8867790910899995e-263,154604691.74999973,0.0,0.0
11514,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.787474928401052e-263,154604691.74999973,0.0,0.0
11515,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6933973005904704e-263,154604691.74999973,0.0,0.0
11516,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6042711268751827e-263,154604691.74999973,0.0,0.0
11517,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5198358044080677e-263,154604691.74999973,0.0,0.0
11518,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4398444462813273e-263,154604691.74999973,0.0,0.0
11519,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3640631596349418e-263,154604691.74999973,0.0,0.0
11520,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2922703617594186e-263,154604691.74999973,0.0,0.0
11521,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2242561321931335e-263,154604691.74999973,0.0,0.0
11522,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1598215989198108e-263,154604691.74999973,0.0,0.0
11523,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0987783568713997e-263,154604691.74999973,0.0,0.0
11524,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.040947917036063e-263,154604691.74999973,0.0,0.0
11525,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.861611845604806e-264,154604691.74999973,0.0,0.0
11526,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.342579643204553e-264,154604691.74999973,0.0,0.0
11527,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.850864925141156e-264,154604691.74999973,0.0,0.0
11528,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.385029929081095e-264,154604691.74999973,0.0,0.0
11529,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.943712564392615e-264,154604691.74999973,0.0,0.0
11530,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.525622429424583e-264,154604691.74999973,0.0,0.0
11531,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.129537038402236e-264,154604691.74999973,0.0,0.0
11532,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.754298246907381e-264,154604691.74999973,0.0,0.0
11533,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.398808865491204e-264,154604691.74999973,0.0,0.0
11534,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.062029451517983e-264,154604691.74999973,0.0,0.0
11535,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.742975269859141e-264,154604691.74999973,0.0,0.0
11536,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.440713413550766e-264,154604691.74999973,0.0,0.0
11537,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.154360075995463e-264,154604691.74999973,0.0,0.0
11538,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.883077966732543e-264,154604691.74999973,0.0,0.0
11539,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.626073863220304e-264,154604691.74999973,0.0,0.0
11540,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.382596291471867e-264,154604691.74999973,0.0,0.0
11541,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.151933328762822e-264,154604691.74999973,0.0,0.0
11542,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.933410521985831e-264,154604691.74999973,0.0,0.0
11543,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.7263889155655243e-264,154604691.74999973,0.0,0.0
11544,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.530263183167339e-264,154604691.74999973,0.0,0.0
11545,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.3444598577374792e-264,154604691.74999973,0.0,0.0
11546,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.1684356546986646e-264,154604691.74999973,0.0,0.0
11547,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.001675883398735e-264,154604691.74999973,0.0,0.0
11548,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.8436929421672225e-264,154604691.74999973,0.0,0.0
11549,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.694024892579474e-264,154604691.74999973,0.0,0.0
11550,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.552234108759502e-264,154604691.74999973,0.0,0.0
11551,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.4179059977721595e-264,154604691.74999973,0.0,0.0
11552,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.2906477873630986e-264,154604691.74999973,0.0,0.0
11553,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.170087377501883e-264,154604691.74999973,0.0,0.0
11554,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.055872252370205e-264,154604691.74999973,0.0,0.0
11555,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9476684496138786e-264,154604691.74999973,0.0,0.0
11556,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.845159583844727e-264,154604691.74999973,0.0,0.0
11557,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.74804592153711e-264,154604691.74999973,0.0,0.0
11558,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6560435046141042e-264,154604691.74999973,0.0,0.0
11559,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5688833201607303e-264,154604691.74999973,0.0,0.0
11560,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4863105138364815e-264,154604691.74999973,0.0,0.0
