time, Susceptible, Socially_distanced, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD
11757,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.5809037468341455e-269,154604691.74999985,0.0
11758,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.392435128579717e-269,154604691.74999985,0.0
11759,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.2138859112860476e-269,154604691.74999985,0.0
11760,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.044734021218361e-269,154604691.74999985,0.0
11761,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.8844848622068684e-269,154604691.74999985,0.0
11762,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.7326698694591384e-269,154604691.74999985,0.0
11763,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.5888451394876047e-269,154604691.74999985,0.0
11764,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.4525901321461517e-269,154604691.74999985,0.0
11765,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.3235064409805648e-269,154604691.74999985,0.0
11766,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.201216628297377e-269,154604691.74999985,0.0
11767,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.0853631215448835e-269,154604691.74999985,0.0
11768,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.9756071677793632e-269,154604691.74999985,0.0
11769,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.8716278431593966e-269,154604691.74999985,0.0
11770,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.77312111457206e-269,154604691.74999985,0.0
11771,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.6797989506472145e-269,154604691.74999985,0.0
11772,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.591388479560519e-269,154604691.74999985,0.0
11773,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.507631191162597e-269,154604691.74999985,0.0
11774,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.4282821811014076e-269,154604691.74999985,0.0
11775,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.3531094347276494e-269,154604691.74999985,0.0
11776,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.281893148689352e-269,154604691.74999985,0.0
11777,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2144250882320176e-269,154604691.74999985,0.0
11778,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1505079783250693e-269,154604691.74999985,0.0
11779,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0899549268342761e-269,154604691.74999985,0.0
11780,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0325888780535248e-269,154604691.74999985,0.0
11781,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.782420949980762e-270,154604691.74999985,0.0
11782,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.26755668945546e-270,154604691.74999985,0.0
11783,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.779790547905172e-270,154604691.74999985,0.0
11784,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.317696308541742e-270,154604691.74999985,0.0
11785,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.879922818618493e-270,154604691.74999985,0.0
11786,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.465190038691204e-270,154604691.74999985,0.0
11787,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.0722852998127195e-270,154604691.74999985,0.0
11788,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.7000597577173135e-270,154604691.74999985,0.0
11789,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.347425033626929e-270,154604691.74999985,0.0
11790,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.01335003185709e-270,154604691.74999985,0.0
11791,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.696857924917243e-270,154604691.74999985,0.0
11792,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.39702329729002e-270,154604691.74999985,0.0
11793,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.1129694395379135e-270,154604691.74999985,0.0
11794,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.843865784825392e-270,154604691.74999985,0.0
11795,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.5889254803608976e-270,154604691.74999985,0.0
11796,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.347403086657693e-270,154604691.74999985,0.0
11797,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.118592397886235e-270,154604691.74999985,0.0
11798,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.901824376944855e-270,154604691.74999985,0.0
11799,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.696465199210915e-270,154604691.74999985,0.0
11800,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.501914399252446e-270,154604691.74999985,0.0
11801,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.3176031150812647e-270,154604691.74999985,0.0
11802,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.1429924248138296e-270,154604691.74999985,0.0
11803,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.9775717708762594e-270,154604691.74999985,0.0
11804,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.82085746714593e-270,154604691.74999985,0.0
11805,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.6723912846645654e-270,154604691.74999985,0.0
11806,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.531739111787483e-270,154604691.74999985,0.0
11807,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.3984896848512997e-270,154604691.74999985,0.0
11808,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.2722533856485995e-270,154604691.74999985,0.0
11809,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.15266110219341e-270,154604691.74999985,0.0
11810,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.0393631494463885e-270,154604691.74999985,0.0
11811,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.932028246843947e-270,154604691.74999985,0.0
11812,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.8303425496416341e-270,154604691.74999985,0.0
11813,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.7340087312394429e-270,154604691.74999985,0.0
11814,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.642745113805788e-270,154604691.74999985,0.0
11815,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.5562848446581151e-270,154604691.74999985,0.0
11816,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.4743751159918984e-270,154604691.74999985,0.0
11817,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.3967764256765355e-270,154604691.74999985,0.0
11818,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.3232618769567179e-270,154604691.74999985,0.0
11819,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2536165150116274e-270,154604691.74999985,0.0
11820,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.187636698432068e-270,154604691.74999985,0.0
11821,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1251295037777487e-270,154604691.74999985,0.0
11822,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0659121614736567e-270,154604691.74999985,0.0
11823,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0098115213960958e-270,154604691.74999985,0.0
11824,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.56663546585775e-271,154604691.74999985,0.0
11825,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.063128336075763e-271,154604691.74999985,0.0
11826,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.58612158154546e-271,154604691.74999985,0.0
11827,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.134220445674646e-271,154604691.74999985,0.0
11828,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.706103580112824e-271,154604691.74999985,0.0
11829,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.300519181159517e-271,154604691.74999985,0.0
11830,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.916281329519542e-271,154604691.74999985,0.0
11831,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.552266522702724e-271,154604691.74999985,0.0
11832,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.207410389928896e-271,154604691.74999985,0.0
11833,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.880704579932638e-271,154604691.74999985,0.0
11834,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.571193812567763e-271,154604691.74999985,0.0
11835,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.277973085590513e-271,154604691.74999985,0.0
11836,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.00018502845417e-271,154604691.74999985,0.0
11837,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.737017395377635e-271,154604691.74999985,0.0
11838,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.4877006903577597e-271,154604691.74999985,0.0
11839,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.2515059171810357e-271,154604691.74999985,0.0
11840,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.027742447855718e-271,154604691.74999985,0.0
11841,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.815756003231733e-271,154604691.74999985,0.0
11842,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.614926739903747e-271,154604691.74999985,0.0
11843,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.4246674378035497e-271,154604691.74999985,0.0
11844,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.24442178318231e-271,154604691.74999985,0.0
11845,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.0736627419621885e-271,154604691.74999985,0.0
11846,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.9118910187010206e-271,154604691.74999985,0.0
11847,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.758633596664125e-271,154604691.74999985,0.0
11848,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.6134423547344343e-271,154604691.74999985,0.0
11849,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.4758927571168326e-271,154604691.74999985,0.0
11850,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.3455826120054203e-271,154604691.74999985,0.0
11851,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.2221308955840823e-271,154604691.74999985,0.0
11852,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.105176637921762e-271,154604691.74999985,0.0
11853,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.9943778675048272e-271,154604691.74999985,0.0
11854,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.8894106113203626e-271,154604691.74999985,0.0
11855,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.7899679475666592e-271,154604691.74999985,0.0
11856,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.6957591082210456e-271,154604691.74999985,0.0
11857,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.6065086288409906e-271,154604691.74999985,0.0
11858,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.5219555431125173e-271,154604691.74999985,0.0
11859,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.4418526197908058e-271,154604691.74999985,0.0
11860,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.365965639801816e-271,154604691.74999985,0.0
11861,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2940727113911943e-271,154604691.74999985,0.0
11862,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2259636213179735e-271,154604691.74999985,0.0
11863,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1614392201959748e-271,154604691.74999985,0.0
11864,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1003108401856603e-271,154604691.74999985,0.0
11865,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0423997433337835e-271,154604691.74999985,0.0
11866,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.875365989477949e-272,154604691.74999985,0.0
11867,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.355609884768584e-272,154604691.74999985,0.0
11868,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.863209364517606e-272,154604691.74999985,0.0
11869,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.396724661121942e-272,154604691.74999985,0.0
11870,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.954791784220787e-272,154604691.74999985,0.0
11871,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.536118532419693e-272,154604691.74999985,0.0
11872,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.13948071492392e-272,154604691.74999985,0.0
11873,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.763718572033188e-272,154604691.74999985,0.0
11874,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.407733384031441e-272,154604691.74999985,0.0
11875,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.070484258556102e-272,154604691.74999985,0.0
11876,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.7509850870531495e-272,154604691.74999985,0.0
11877,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.4483016614187733e-272,154604691.74999985,0.0
11878,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.161548942396733e-272,154604691.74999985,0.0
11879,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.889888471744273e-272,154604691.74999985,0.0
11880,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.6325259205998376e-272,154604691.74999985,0.0
11881,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.3887087668840567e-272,154604691.74999985,0.0
11882,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.1577240949427905e-272,154604691.74999985,0.0
11883,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.9388965109984334e-272,154604691.74999985,0.0
11884,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.731586168314305e-272,154604691.74999985,0.0
11885,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.535186896297763e-272,154604691.74999985,0.0
11886,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.3491244280715646e-272,154604691.74999985,0.0
11887,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.172854721330956e-272,154604691.74999985,0.0
11888,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.0058623675766956e-272,154604691.74999985,0.0
11889,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.847659085072659e-272,154604691.74999985,0.0
11890,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.6977822911214662e-272,154604691.74999985,0.0
11891,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.5557937494834942e-272,154604691.74999985,0.0
11892,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.421278288984363e-272,154604691.74999985,0.0
11893,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.2938425895641336e-272,154604691.74999985,0.0
11894,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.173114032218653e-272,154604691.74999985,0.0
11895,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.0587396094703028e-272,154604691.74999985,0.0
11896,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.9503848931823922e-272,154604691.74999985,0.0
11897,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.8477330566991085e-272,154604691.74999985,0.0
11898,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.750483948451787e-272,154604691.74999985,0.0
11899,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.6583532143227454e-272,154604691.74999985,0.0
11900,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.5710714662004958e-272,154604691.74999985,0.0
11901,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.4883834942952067e-272,154604691.74999985,0.0
11902,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.4100475209112484e-272,154604691.74999985,0.0
11903,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.3358344934948669e-272,154604691.74999985,0.0
11904,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2655274148898738e-272,154604691.74999985,0.0
11905,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1989207088430383e-272,154604691.74999985,0.0
11906,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.135819618903931e-272,154604691.74999985,0.0
11907,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0760396389616189e-272,154604691.74999985,0.0
11908,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0194059737531127e-272,154604691.74999985,0.0
11909,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.657530277661068e-273,154604691.74999985,0.0
11910,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.149239210415749e-273,154604691.74999985,0.0
11911,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.667700304604395e-273,154604691.74999985,0.0
11912,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.21150555173048e-273,154604691.74999985,0.0
11913,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.779321049007823e-273,154604691.74999985,0.0
11914,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.369883099060043e-273,154604691.74999985,0.0
11915,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.981994514898989e-273,154604691.74999985,0.0
11916,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.61452111937799e-273,154604691.74999985,0.0
11917,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.266388428884411e-273,154604691.74999985,0.0
11918,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.936578511574705e-273,154604691.74999985,0.0
11919,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.62412701096551e-273,154604691.74999985,0.0
11920,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.328120326177852e-273,154604691.74999985,0.0
11921,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.047692940589544e-273,154604691.74999985,0.0
11922,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.782024891084831e-273,154604691.74999985,0.0
11923,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.530339370501419e-273,154604691.74999985,0.0
11924,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.291900456264502e-273,154604691.74999985,0.0
11925,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.0660109585663705e-273,154604691.74999985,0.0
11926,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.852010381799719e-273,154604691.74999985,0.0
11927,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.6492729932839446e-273,154604691.74999985,0.0
11928,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.457205993637421e-273,154604691.74999985,0.0
11929,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.275247783445978e-273,154604691.74999985,0.0
11930,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.1028663211593476e-273,154604691.74999985,0.0
11931,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.9395575674141187e-273,154604691.74999985,0.0
11932,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.784844011234428e-273,154604691.74999985,0.0
11933,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.638273273801037e-273,154604691.74999985,0.0
11934,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.4994167857062456e-273,154604691.74999985,0.0
11935,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.3678685338269696e-273,154604691.74999985,0.0
11936,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.243243874151866e-273,154604691.74999985,0.0
11937,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.1251784070912416e-273,154604691.74999985,0.0
11938,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.013326911981176e-273,154604691.74999985,0.0
11939,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.9073623376663774e-273,154604691.74999985,0.0
11940,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.8069748462102523e-273,154604691.74999985,0.0
11941,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.7118709069360285e-273,154604691.74999985,0.0
11942,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.6217724381499217e-273,154604691.74999985,0.0
11943,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.536415994036768e-273,154604691.74999985,0.0
11944,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.4555519943506223e-273,154604691.74999985,0.0
11945,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.378943994647958e-273,154604691.74999985,0.0
11946,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.3063679949296443e-273,154604691.74999985,0.0
11947,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2376117846701895e-273,154604691.74999985,0.0
11948,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1724743223191269e-273,154604691.74999985,0.0
11949,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1107651474602255e-273,154604691.74999985,0.0
11950,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0523038239096874e-273,154604691.74999985,0.0
11951,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.96919412124967e-274,154604691.74999985,0.0
11952,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.444499693815478e-274,154604691.74999985,0.0
11953,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.947420762562032e-274,154604691.74999985,0.0
11954,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.476503880321924e-274,154604691.74999985,0.0
11955,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.030372097147086e-274,154604691.74999985,0.0
11956,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.607720934139344e-274,154604691.74999985,0.0
11957,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.207314569184642e-274,154604691.74999985,0.0
11958,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.827982223438082e-274,154604691.74999985,0.0
11959,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.468614737993972e-274,154604691.74999985,0.0
11960,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.128161330731132e-274,154604691.74999985,0.0
11961,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.805626523850545e-274,154604691.74999985,0.0
11962,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.500067233121569e-274,154604691.74999985,0.0
11963,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.210590010325697e-274,154604691.74999985,0.0
11964,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.936348430834871e-274,154604691.74999985,0.0
11965,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.676540618685668e-274,154604691.74999985,0.0
11966,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.4304069019127383e-274,154604691.74999985,0.0
11967,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.197227591285752e-274,154604691.74999985,0.0
11968,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.976320875954923e-274,154604691.74999985,0.0
11969,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.7670408298520323e-274,154604691.74999985,0.0
11970,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.5687755230177147e-274,154604691.74999985,0.0
11971,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.380945232332572e-274,154604691.74999985,0.0
11972,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.2030007464203313e-274,154604691.74999985,0.0
11973,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,3.03442175976663e-274,154604691.74999985,0.0
11974,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.87471535135786e-274,154604691.74999985,0.0
11975,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.723414543391657e-274,154604691.74999985,0.0
11976,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.5800769358447276e-274,154604691.74999985,0.0
11977,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.4442834129055315e-274,154604691.74999985,0.0
11978,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.315636917489451e-274,154604691.74999985,0.0
11979,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.193761290253164e-274,154604691.74999985,0.0
11980,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,2.0783001697135239e-274,154604691.74999985,0.0
11981,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.9689159502549174e-274,154604691.74999985,0.0
11982,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.8652887949783429e-274,154604691.74999985,0.0
11983,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.7671157005057985e-274,154604691.74999985,0.0
11984,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.6741096110054932e-274,154604691.74999985,0.0
11985,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.5859985788473093e-274,154604691.74999985,0.0
11986,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.5025249694342932e-274,154604691.74999985,0.0
11987,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.42344470788512e-274,154604691.74999985,0.0
11988,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.3485265653648503e-274,154604691.74999985,0.0
11989,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2775514829772267e-274,154604691.74999985,0.0
11990,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.2103119312415831e-274,154604691.74999985,0.0
11991,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.1466113032814998e-274,154604691.74999985,0.0
11992,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0862633399508945e-274,154604691.74999985,0.0
11993,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,1.0290915852166369e-274,154604691.74999985,0.0
11994,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.74928870205235e-275,154604691.74999985,0.0
11995,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,9.236168244049594e-275,154604691.74999985,0.0
11996,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.750054125941721e-275,154604691.74999985,0.0
11997,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,8.289524961418472e-275,154604691.74999985,0.0
11998,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.853234173975395e-275,154604691.74999985,0.0
11999,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.439906059555638e-275,154604691.74999985,0.0
12000,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,7.04833205642113e-275,154604691.74999985,0.0
12001,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.677367211346335e-275,154604691.74999985,0.0
12002,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,6.325926831801791e-275,154604691.74999985,0.0
12003,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.99298331433854e-275,154604691.74999985,0.0
12004,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.677563139899669e-275,154604691.74999985,0.0
12005,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.3787440272733706e-275,154604691.74999985,0.0
12006,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,5.095652236364246e-275,154604691.74999985,0.0
12007,0.0,185206049.11013284,1.5e-323,1e-323,5e-324,4.827460013397707e-275,154604691.74999985,0.0
