time, Susceptible, Socially_distanced, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD
17229,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17230,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17231,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17232,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17233,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17234,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17235,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17236,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17237,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17238,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17239,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17240,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17241,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17242,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17243,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17244,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17245,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17246,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17247,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17248,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17249,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17250,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17251,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17252,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17253,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17254,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17255,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17256,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17257,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17258,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17259,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17260,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17261,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17262,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17263,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17264,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17265,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17266,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17267,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17268,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17269,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17270,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17271,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17272,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17273,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17274,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17275,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17276,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17277,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17278,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17279,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17280,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17281,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17282,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17283,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17284,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17285,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17286,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17287,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17288,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17289,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17290,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17291,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17292,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17293,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17294,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17295,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17296,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17297,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17298,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17299,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17300,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17301,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17302,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17303,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17304,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17305,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17306,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17307,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17308,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17309,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17310,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17311,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17312,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17313,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17314,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17315,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17316,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17317,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17318,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17319,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17320,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17321,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17322,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17323,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17324,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17325,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17326,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17327,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17328,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17329,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17330,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17331,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17332,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17333,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17334,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17335,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17336,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17337,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17338,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17339,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17340,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17341,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17342,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17343,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17344,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17345,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17346,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17347,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17348,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17349,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17350,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17351,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17352,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17353,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17354,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17355,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17356,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17357,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17358,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17359,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17360,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17361,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17362,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17363,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17364,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17365,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17366,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17367,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17368,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17369,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17370,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17371,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17372,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17373,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17374,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17375,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17376,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17377,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17378,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17379,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17380,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17381,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17382,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17383,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17384,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17385,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17386,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17387,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17388,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17389,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17390,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17391,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17392,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17393,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17394,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17395,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17396,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17397,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17398,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17399,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17400,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17401,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17402,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17403,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17404,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17405,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17406,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17407,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17408,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17409,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17410,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17411,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17412,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17413,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17414,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17415,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17416,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17417,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17418,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17419,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17420,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17421,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17422,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17423,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17424,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17425,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17426,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17427,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17428,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17429,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17430,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17431,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17432,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17433,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17434,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17435,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17436,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17437,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17438,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17439,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17440,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17441,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17442,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17443,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17444,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17445,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17446,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17447,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17448,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17449,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17450,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17451,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17452,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17453,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17454,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17455,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17456,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17457,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17458,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17459,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17460,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17461,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17462,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17463,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17464,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17465,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17466,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17467,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17468,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17469,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17470,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17471,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17472,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17473,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17474,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17475,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17476,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17477,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17478,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17479,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17480,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17481,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17482,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17483,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17484,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17485,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17486,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17487,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17488,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17489,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17490,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
17491,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
