time, Susceptible, Exposed, Infected, Hospitalized, Isolation_treated, Recovered
18659,1.0542916585362363e-16,2.055099146808258e-18,1.2999716277062507e-18,6.538928234733788e-19,6.5858087947066326e-18,206139588.99999645
18660,1.0511419622063593e-16,2.048959538107168e-18,1.2960879624684784e-18,6.519393186632521e-19,6.566133690932447e-18,206139588.99999645
18661,1.0480016755942678e-16,2.042838271487073e-18,1.2922158996806038e-18,6.499916499487457e-19,6.546517366530786e-18,206139588.99999645
18662,1.0448707705884299e-16,2.0367352921510055e-18,1.288355404680308e-18,6.480497998945238e-19,6.526959645898275e-18,206139588.99999645
18663,1.041749219161297e-16,2.030650545465704e-18,1.2845064429088256e-18,6.461137511173389e-19,6.507460353956154e-18,206139588.99999645
18664,1.0386369933690527e-16,2.0245839769611255e-18,1.2806689799106355e-18,6.441834862858758e-19,6.48801931614871e-18,206139588.99999645
18665,1.0355340653513626e-16,2.0185355323299544e-18,1.2768429813331524e-18,6.422589881205968e-19,6.468636358441716e-18,206139588.99999645
18666,1.0324404073311254e-16,2.0125051574271185e-18,1.2730284129264196e-18,6.403402393935866e-19,6.449311307320872e-18,206139588.99999645
18667,1.0293559916142236e-16,2.006492798269305e-18,1.269225240542802e-18,6.384272229283982e-19,6.430043989790251e-18,206139588.99999645
18668,1.0262807905892761e-16,2.0004984010344753e-18,1.2654334301366804e-18,6.365199215998996e-19,6.4108342333707525e-18,206139588.99999645
18669,1.0232147767273906e-16,1.9945219120613848e-18,1.2616529477641471e-18,6.346183183341199e-19,6.391681866098557e-18,206139588.99999645
18670,1.0201579225819176e-16,1.9885632778491012e-18,1.2578837595827016e-18,6.327223961080967e-19,6.372586716523588e-18,206139588.99999645
18671,1.0171102007882041e-16,1.982622445056527e-18,1.2541258318509482e-18,6.308321379497238e-19,6.353548613707974e-18,206139588.99999645
18672,1.0140715840633494e-16,1.9766993605019208e-18,1.2503791309282934e-18,6.28947526937599e-19,6.334567387224522e-18,206139588.99999645
18673,1.0110420452059602e-16,1.9707939711624213e-18,1.2466436232746453e-18,6.270685462008728e-19,6.315642867155188e-18,206139588.99999645
18674,1.0080215570959074e-16,1.9649062241735736e-18,1.2429192754501123e-18,6.251951789190978e-19,6.296774884089562e-18,206139588.99999645
18675,1.0050100926940834e-16,1.959036066828855e-18,1.2392060541147051e-18,6.23327408322077e-19,6.277963269123344e-18,206139588.99999645
18676,1.0020076250421599e-16,1.953183446579204e-18,1.2355039260280375e-18,6.214652176897148e-19,6.259207853856838e-18,206139588.99999645
18677,9.990141272623464e-17,1.9473483110325485e-18,1.2318128580490286e-18,6.196085903518668e-19,6.2405084703934406e-18,206139588.99999645
18678,9.960295725571501e-17,1.941530607953339e-18,1.2281328171356072e-18,6.177575096881905e-19,6.221864951338141e-18,206139588.99999645
18679,9.930539342091357e-17,1.9357302852620785e-18,1.2244637703444145e-18,6.15911959127997e-19,6.203277129796018e-18,206139588.99999645
18680,9.900871855806859e-17,1.929947291034858e-18,1.2208056848305106e-18,6.140719221501021e-19,6.184744839370753e-18,206139588.99999645
18681,9.871293001137636e-17,1.9241815735028913e-18,1.2171585278470794e-18,6.122373822826787e-19,6.166267914163133e-18,206139588.99999645
18682,9.841802513296736e-17,1.9184330810520512e-18,1.2135222667451362e-18,6.104083231031092e-19,6.147846188769571e-18,206139588.99999645
18683,9.812400128288263e-17,1.9127017622224084e-18,1.2098968689732352e-18,6.085847282378387e-19,6.129479498280622e-18,206139588.99999645
18684,9.783085582905001e-17,1.906987565707769e-18,1.2062823020771777e-18,6.067665813622281e-19,6.1111676782795085e-18,206139588.99999645
18685,9.753858614726073e-17,1.9012904403552173e-18,1.2026785336997221e-18,6.049538662004085e-19,6.092910564840648e-18,206139588.99999645
18686,9.724718962114578e-17,1.895610335164656e-18,1.1990855315802943e-18,6.031465665251348e-19,6.074707994528187e-18,206139588.99999645
18687,9.69566636421526e-17,1.8899471992883516e-18,1.1955032635546983e-18,6.01344666157641e-19,6.056559804394534e-18,206139588.99999645
18688,9.666700560952167e-17,1.8843009820304777e-18,1.1919316975548286e-18,5.995481489674951e-19,6.038465831978905e-18,206139588.99999645
18689,9.637821293026323e-17,1.8786716328466616e-18,1.1883708016083836e-18,5.977569988724547e-19,6.020425915305868e-18,206139588.99999645
18690,9.609028301913406e-17,1.8730591013435323e-18,1.1848205438385787e-18,5.959711998383233e-19,6.002439892883892e-18,206139588.99999645
18691,9.58032132986144e-17,1.8674633372782683e-18,1.1812808924638608e-18,5.941907358788063e-19,5.984507603703901e-18,206139588.99999645
18692,9.551700119888479e-17,1.8618842905581495e-18,1.1777518157976251e-18,5.924155910553683e-19,5.966628887237836e-18,206139588.99999645
18693,9.523164415780312e-17,1.856321911240107e-18,1.1742332822479297e-18,5.906457494770904e-19,5.948803583437213e-18,206139588.99999645
18694,9.494713962088169e-17,1.850776149530277e-18,1.1707252603172139e-18,5.888811953005276e-19,5.931031532731695e-18,206139588.99999645
18695,9.46634850412643e-17,1.8452469557835553e-18,1.1672277186020161e-18,5.871219127295673e-19,5.913312576027659e-18,206139588.99999645
18696,9.438067787970352e-17,1.839734280503152e-18,1.1637406257926926e-18,5.853678860152876e-19,5.895646554706777e-18,206139588.99999645
18697,9.409871560453791e-17,1.8342380743401488e-18,1.160263950673137e-18,5.83619099455817e-19,5.87803331062459e-18,206139588.99999645
18698,9.381759569166935e-17,1.8287582880930576e-18,1.156797662120501e-18,5.818755373961927e-19,5.8604726861090994e-18,206139588.99999645
18699,9.353731562454049e-17,1.8232948727073793e-18,1.1533417291049159e-18,5.801371842282216e-19,5.842964523959348e-18,206139588.99999645
18700,9.325787289411217e-17,1.817847779275166e-18,1.149896120689215e-18,5.784040243903398e-19,5.8255086674440194e-18,206139588.99999645
18701,9.297926499884101e-17,1.8124169590345817e-18,1.146460806028656e-18,5.766760423674736e-19,5.80810496030003e-18,206139588.99999645
18702,9.270148944465697e-17,1.8070023633694657e-18,1.1430357543706454e-18,5.749532226909008e-19,5.790753246731134e-18,206139588.99999645
18703,9.242454374494106e-17,1.8016039438088993e-18,1.1396209350544632e-18,5.732355499381118e-19,5.773453371406525e-18,206139588.99999645
18704,9.214842542050305e-17,1.7962216520267704e-18,1.136216317510988e-18,5.715230087326717e-19,5.756205179459448e-18,206139588.99999645
18705,9.187313199955929e-17,1.7908554398413403e-18,1.1328218712624238e-18,5.698155837440828e-19,5.739008516485813e-18,206139588.99999645
18706,9.159866101771061e-17,1.785505259214814e-18,1.1294375659220272e-18,5.681132596876473e-19,5.721863228542812e-18,206139588.99999645
18707,9.132501001792019e-17,1.7801710622529097e-18,1.1260633711938352e-18,5.664160213243305e-19,5.70476916214754e-18,206139588.99999645
18708,9.105217655049165e-17,1.774852801204429e-18,1.1226992568723935e-18,5.64723853460624e-19,5.687726164275624e-18,206139588.99999645
18709,9.078015817304705e-17,1.7695504284608308e-18,1.1193451928424872e-18,5.630367409484104e-19,5.670734082359851e-18,206139588.99999645
18710,9.050895245050507e-17,1.764263896555804e-18,1.1160011490788703e-18,5.61354668684827e-19,5.653792764288801e-18,206139588.99999645
18711,9.023855695505919e-17,1.7589931581648435e-18,1.1126670956459972e-18,5.5967762161213105e-19,5.636902058405488e-18,206139588.99999645
18712,8.996896926615595e-17,1.753738166104826e-18,1.1093430026977546e-18,5.580055847175648e-19,5.620061813506002e-18,206139588.99999645
18713,8.970018697047331e-17,1.748498873333588e-18,1.106028840477195e-18,5.563385430332211e-19,5.6032718788381524e-18,206139588.99999645
18714,8.943220766189902e-17,1.7432752329495037e-18,1.1027245793162694e-18,5.546764816359093e-19,5.5865321041001235e-18,206139588.99999645
18715,8.91650289415091e-17,1.7380671981910672e-18,1.099430189635562e-18,5.530193856470221e-19,5.569842339439124e-18,206139588.99999645
18716,8.889864841754634e-17,1.7328747224364714e-18,1.0961456419440256e-18,5.513672402324015e-19,5.55320243545005e-18,206139588.99999645
18717,8.863306370539891e-17,1.7276977592031924e-18,1.0928709068387179e-18,5.4972003060220715e-19,5.536612243174143e-18,206139588.99999645
18718,8.836827242757904e-17,1.7225362621475729e-18,1.0896059550045372e-18,5.48077742010783e-19,5.52007161409766e-18,206139588.99999645
18719,8.810427221370164e-17,1.717390185064407e-18,1.0863507572139612e-18,5.464403597565258e-19,5.5035804001505434e-18,206139588.99999645
18720,8.78410607004632e-17,1.712259481886527e-18,1.0831052843267844e-18,5.448078691817532e-19,5.487138453705093e-18,206139588.99999645
18721,8.757863553162057e-17,1.707144106684391e-18,1.0798695072898582e-18,5.431802556725728e-19,5.470745627574649e-18,206139588.99999645
18722,8.731699435796985e-17,1.7020440136656714e-18,1.0766433971368298e-18,5.41557504658751e-19,5.45440177501227e-18,206139588.99999645
18723,8.705613483732542e-17,1.6969591571748453e-18,1.0734269249878836e-18,5.399396016135829e-19,5.438106749709421e-18,206139588.99999645
18724,8.679605463449891e-17,1.6918894916927854e-18,1.0702200620494823e-18,5.383265320537624e-19,5.421860405794664e-18,206139588.99999645
18725,8.653675142127835e-17,1.6868349718363532e-18,1.0670227796141094e-18,5.367182815392517e-19,5.405662597832353e-18,206139588.99999645
18726,8.627822287640728e-17,1.6817955523579922e-18,1.0638350490600123e-18,5.351148356731532e-19,5.389513180821328e-18,206139588.99999645
18727,8.602046668556401e-17,1.6767711881453226e-18,1.0606568418509455e-18,5.335161801015797e-19,5.373412010193624e-18,206139588.99999645
18728,8.576348054134088e-17,1.6717618342207385e-18,1.0574881295359157e-18,5.319223005135263e-19,5.357358941813171e-18,206139588.99999645
18729,8.550726214322362e-17,1.666767445741004e-18,1.0543288837489272e-18,5.303331826407421e-19,5.341353831974504e-18,206139588.99999645
18730,8.525180919757075e-17,1.6617879779968528e-18,1.0511790762087273e-18,5.287488122576028e-19,5.32539653740148e-18,206139588.99999645
18731,8.4997119417593e-17,1.6568233864125871e-18,1.0480386787185537e-18,5.271691751809832e-19,5.3094869152459926e-18,206139588.99999645
18732,8.474319052333295e-17,1.6518736265456796e-18,1.044907663165882e-18,5.2559425727013e-19,5.2936248230866956e-18,206139588.99999645
18733,8.449002024164449e-17,1.6469386540863742e-18,1.041786001522174e-18,5.240240444265355e-19,5.277810118927724e-18,206139588.99999645
18734,8.423760630617258e-17,1.6420184248572912e-18,1.0386736658426263e-18,5.224585225938112e-19,5.262042661197428e-18,206139588.99999645
18735,8.398594645733289e-17,1.6371128948130301e-18,1.0355706282659215e-18,5.208976777575622e-19,5.2463223087471e-18,206139588.99999645
18736,8.37350384422916e-17,1.6322220200397761e-18,1.032476861013977e-18,5.193414959452615e-19,5.230648920849718e-18,206139588.99999645
18737,8.348488001494525e-17,1.6273457567549073e-18,1.0293923363916978e-18,5.17789963226125e-19,5.215022357198679e-18,206139588.99999645
18738,8.323546893590061e-17,1.622484061306602e-18,1.0263170267867276e-18,5.162430657109869e-19,5.199442477906548e-18,206139588.99999645
18739,8.29868029724546e-17,1.6176368901734484e-18,1.0232509046692022e-18,5.1470078955217535e-19,5.183909143503802e-18,206139588.99999645
18740,8.27388798985744e-17,1.6128041999640552e-18,1.020193942591503e-18,5.131631209433882e-19,5.1684222149375846e-18,206139588.99999645
18741,8.249169749487741e-17,1.6079859474166626e-18,1.0171461131880109e-18,5.1163004611956985e-19,5.152981553570459e-18,206139588.99999645
18742,8.224525354861146e-17,1.6031820893987554e-18,1.0141073891748616e-18,5.101015513567876e-19,5.137587021179167e-18,206139588.99999645
18743,8.199954585363499e-17,1.5983925829066766e-18,1.0110777433497017e-18,5.085776229721093e-19,5.122238479953394e-18,206139588.99999645
18744,8.175457221039725e-17,1.593617385065243e-18,1.0080571485914445e-18,5.0705824732348e-19,5.106935792494533e-18,206139588.99999645
18745,8.151033042591869e-17,1.5888564531273606e-18,1.0050455778600276e-18,5.055434108096012e-19,5.091678821814456e-18,206139588.99999645
18746,8.126681831377126e-17,1.5841097444736426e-18,1.0020430041961708e-18,5.040330998698075e-19,5.0764674313342854e-18,206139588.99999645
18747,8.102403369405887e-17,1.5793772166120276e-18,9.990494007211347e-19,5.025273009839465e-19,5.061301484883174e-18,206139588.99999645
18748,8.078197439339787e-17,1.5746588271773992e-18,9.960647406364804e-19,5.010260006722569e-19,5.046180846697086e-18,206139588.99999645
18749,8.05406382448976e-17,1.5699545339312067e-18,9.93088997223829e-19,4.995291854952485e-19,5.031105381417578e-18,206139588.99999645
18750,8.030002308814097e-17,1.5652642947610873e-18,9.901221438446227e-19,4.980368420535814e-19,5.016074954090593e-18,206139588.99999645
18751,8.006012676916514e-17,1.5605880676804886e-18,9.87164153939887e-19,4.965489569879463e-19,5.001089430165247e-18,206139588.99999645
18752,7.982094714044226e-17,1.5559258108282931e-18,9.842150010299915e-19,4.950655169789449e-19,4.986148675492629e-18,206139588.99999645
18753,7.958248206086019e-17,1.5512774824684436e-18,9.812746587144144e-19,4.935865087469703e-19,4.971252556324595e-18,206139588.99999645
18754,7.934472939570337e-17,1.546643040989569e-18,9.783431006715052e-19,4.921119190520888e-19,4.956400939312575e-18,206139588.99999645
18755,7.91076870166337e-17,1.5420224449046127e-18,9.754203006582491e-19,4.906417346939207e-19,4.941593691506379e-18,206139588.99999645
18756,7.887135280167151e-17,1.5374156528504603e-18,9.725062325100326e-19,4.8917594251152265e-19,4.9268306803530036e-18,206139588.99999645
18757,7.863572463517651e-17,1.5328226235875696e-18,9.696008701404088e-19,4.877145293832695e-19,4.912111773695449e-18,206139588.99999645
18758,7.840080040782892e-17,1.5282433159996017e-18,9.667041875408644e-19,4.862574822267369e-19,4.897436839771534e-18,206139588.99999645
18759,7.816657801661053e-17,1.5236776890930528e-18,9.638161587805861e-19,4.848047879985846e-19,4.882805747212716e-18,206139588.99999645
18760,7.793305536478591e-17,1.5191257019968874e-18,9.60936758006229e-19,4.833564336944388e-19,4.8682183650429184e-18,206139588.99999645
18761,7.770023036188361e-17,1.5145873139621715e-18,9.580659594416855e-19,4.819124063487767e-19,4.853674562677352e-18,206139588.99999645
18762,7.746810092367748e-17,1.5100624843617096e-18,9.552037373878535e-19,4.804726930348097e-19,4.8391742099213534e-18,206139588.99999645
18763,7.7236664972168e-17,1.505551172689679e-18,9.523500662224072e-19,4.790372808643682e-19,4.824717176969213e-18,206139588.99999645
18764,7.700592043556365e-17,1.5010533385612686e-18,9.495049203995677e-19,4.776061569877859e-19,4.810303334403018e-18,206139588.99999645
18765,7.67758652482624e-17,1.4965689417123168e-18,9.46668274449874e-19,4.761793085937849e-19,4.795932553191489e-18,206139588.99999645
18766,7.654649735083322e-17,1.4920979419989512e-18,9.43840102979955e-19,4.7475672290936095e-19,4.781604704688829e-18,206139588.99999645
18767,7.63178146899976e-17,1.4876402993972293e-18,9.410203806723025e-19,4.733383871996692e-19,4.767319660633571e-18,206139588.99999645
18768,7.608981521861123e-17,1.48319597400278e-18,9.38209082285044e-19,4.719242887679102e-19,4.753077293147429e-18,206139588.99999645
18769,7.586249689564563e-17,1.4787649260304467e-18,9.354061826517175e-19,4.705144149552161e-19,4.738877474734151e-18,206139588.99999645
18770,7.563585768616989e-17,1.4743471158139307e-18,9.326116566810454e-19,4.691087531405374e-19,4.724720078278383e-18,206139588.99999645
18771,7.540989556133246e-17,1.4699425038054365e-18,9.298254793567107e-19,4.677072907405301e-19,4.710604977044526e-18,206139588.99999645
18772,7.518460849834298e-17,1.4655510505753178e-18,9.270476257371326e-19,4.663100152094427e-19,4.696532044675605e-18,206139588.99999645
18773,7.495999448045419e-17,1.461172716811724e-18,9.242780709552429e-19,4.649169140390045e-19,4.6825011551921366e-18,206139588.99999645
18774,7.473605149694384e-17,1.456807463320249e-18,9.21516790218264e-19,4.635279747583129e-19,4.668512182991e-18,206139588.99999645
18775,7.451277754309672e-17,1.4524552510235798e-18,9.187637588074868e-19,4.621431849337225e-19,4.654565002844314e-18,206139588.99999645
18776,7.429017062018672e-17,1.448116040961147e-18,9.160189520780495e-19,4.607625321687329e-19,4.640659489898317e-18,206139588.99999645
18777,7.406822873545891e-17,1.4437897942887755e-18,9.132823454587163e-19,4.593860041038788e-19,4.6267955196722456e-18,206139588.99999645
18778,7.384694990211173e-17,1.439476472278338e-18,9.105539144516584e-19,4.580135884166185e-19,4.612972968057225e-18,206139588.99999645
18779,7.362633213927917e-17,1.4351760363174064e-18,9.078336346322342e-19,4.566452728212239e-19,4.599191711315154e-18,206139588.99999645
18780,7.340637347201308e-17,1.4308884479089083e-18,9.051214816487704e-19,4.552810450686705e-19,4.5854516260776e-18,206139588.99999645
18781,7.318707193126544e-17,1.4266136686707805e-18,9.024174312223446e-19,4.539208929465278e-19,4.5717525893446935e-18,206139588.99999645
18782,7.296842555387078e-17,1.4223516603356266e-18,8.99721459146568e-19,4.5256480427885e-19,4.558094478484026e-18,206139588.99999645
18783,7.27504323825286e-17,1.418102384750374e-18,8.970335412873675e-19,4.51212766926067e-19,4.544477171229555e-18,206139588.99999645
18784,7.25330904657858e-17,1.4138658038759323e-18,8.943536535827715e-19,4.498647687848754e-19,4.530900545680507e-18,206139588.99999645
18785,7.231639785801926e-17,1.409641879786853e-18,8.916817720426932e-19,4.485207977881306e-19,4.5173644803002865e-18,206139588.99999645
18786,7.210035261941843e-17,1.4054305746709898e-18,8.890178727487158e-19,4.471808419047386e-19,4.50386885391539e-18,206139588.99999645
18787,7.188495281596792e-17,1.4012318508291603e-18,8.86361931853879e-19,4.458448891395483e-19,4.490413545714318e-18,206139588.99999645
18788,7.167019651943022e-17,1.3970456706748082e-18,8.837139255824655e-19,4.445129275332439e-19,4.476998435246496e-18,206139588.99999645
18789,7.145608180732843e-17,1.3928719967336672e-18,8.81073830229788e-19,4.431849451622383e-19,4.463623402421197e-18,206139588.99999645
18790,7.124260676292903e-17,1.3887107916434253e-18,8.784416221619764e-19,4.418609301385662e-19,4.450288327506464e-18,206139588.99999645
18791,7.102976947522479e-17,1.3845620181533906e-18,8.758172778157675e-19,4.405408706097772e-19,4.4369930911280384e-18,206139588.99999645
18792,7.081756803891755e-17,1.3804256391241574e-18,8.732007736982929e-19,4.392247547588305e-19,4.423737574268294e-18,206139588.99999645
18793,7.060600055440128e-17,1.3763016175272739e-18,8.705920863868692e-19,4.3791257080398845e-19,4.4105216582651675e-18,206139588.99999645
18794,7.039506512774501e-17,1.3721899164449112e-18,8.679911925287884e-19,4.366043069987115e-19,4.3973452248111e-18,206139588.99999645
18795,7.018475987067588e-17,1.368090499069532e-18,8.653980688411087e-19,4.352999516315528e-19,4.384208155951977e-18,206139588.99999645
18796,6.997508290056223e-17,1.3640033287035618e-18,8.628126921104459e-19,4.339994930260536e-19,4.37111033408607e-18,206139588.99999645
18797,6.976603234039681e-17,1.35992836875906e-18,8.60235039192766e-19,4.327029195406383e-19,4.3580516419629884e-18,206139588.99999645
18798,6.955760631877987e-17,1.3558655827573924e-18,8.576650870131776e-19,4.3141021956851064e-19,4.345031962682624e-18,206139588.99999645
18799,6.934980296990252e-17,1.3518149343289047e-18,8.551028125657258e-19,4.3012138153754974e-19,4.33205117969411e-18,206139588.99999645
18800,6.914262043352993e-17,1.347776387212597e-18,8.525481929131856e-19,4.288363939102063e-19,4.3191091767947735e-18,206139588.99999645
18801,6.893605685498476e-17,1.3437499052557995e-18,8.500012051868576e-19,4.2755524518339955e-19,4.306205838129099e-18,206139588.99999645
18802,6.87301103851305e-17,1.3397354524138478e-18,8.4746182658636185e-19,4.2627792388841417e-19,4.293341048187689e-18,206139588.99999645
18803,6.852477918035492e-17,1.3357329927497614e-18,8.449300343794351e-19,4.2500441859079755e-19,4.280514691806228e-18,206139588.99999645
18804,6.832006140255361e-17,1.3317424904339216e-18,8.424058059017266e-19,4.2373471789025756e-19,4.267726654164457e-18,206139588.99999645
18805,6.811595521911349e-17,1.3277639097437503e-18,8.398891185565953e-19,4.224688104205604e-19,4.25497682078514e-18,206139588.99999645
18806,6.791245880289638e-17,1.3237972150633909e-18,8.373799498149074e-19,4.2120668484942902e-19,4.242265077533045e-18,206139588.99999645
18807,6.770957033222273e-17,1.319842370883389e-18,8.348782772148354e-19,4.1994832987844135e-19,4.229591310613915e-18,206139588.99999645
18808,6.750728799085521e-17,1.3158993418003749e-18,8.323840783616561e-19,4.1869373424292953e-19,4.216955406573456e-18,206139588.99999645
18809,6.730560996798253e-17,1.3119680925167463e-18,8.2989733092755075e-19,4.174428867118788e-19,4.204357252296318e-18,206139588.99999645
18810,6.710453445820319e-17,1.3080485878403525e-18,8.274180126514047e-19,4.1619577608782706e-19,4.191796735005083e-18,206139588.99999645
18811,6.690405966150931e-17,1.3041407926841795e-18,8.249461013386086e-19,4.149523912067647e-19,4.179273742259255e-18,206139588.99999645
18812,6.670418378327056e-17,1.3002446720660354e-18,8.224815748608595e-19,4.1371272093803453e-19,4.166788161954256e-18,206139588.99999645
18813,6.650490503421804e-17,1.2963601911082382e-18,8.200244111559627e-19,4.1247675418423217e-19,4.154339882320418e-18,206139588.99999645
18814,6.630622163042831e-17,1.2924873150373023e-18,8.175745882276342e-19,4.1124447988110676e-19,4.141928791921986e-18,206139588.99999645
18815,6.610813179330741e-17,1.2886260091836285e-18,8.151320841453041e-19,4.1001588699746194e-19,4.129554779656119e-18,206139588.99999645
18816,6.591063374957491e-17,1.2847762389811924e-18,8.1269687704392e-19,4.08790964535057e-19,4.117217734751896e-18,206139588.99999645
18817,6.571372573124806e-17,1.280937969967236e-18,8.102689451237513e-19,4.075697015285085e-19,4.104917546769325e-18,206139588.99999645
18818,6.551740597562596e-17,1.277111167781959e-18,8.078482666501941e-19,4.0635208704519205e-19,4.092654105598351e-18,206139588.99999645
18819,6.532167272527378e-17,1.2732957981682104e-18,8.054348199535766e-19,4.0513811018514457e-19,4.0804273014578765e-18,206139588.99999645
18820,6.512652422800702e-17,1.269491826971183e-18,8.030285834289653e-19,4.039277600809664e-19,4.068237024894771e-18,206139588.99999645
18821,6.493195873687585e-17,1.2656992201381066e-18,8.006295355359713e-19,4.027210258977245e-19,4.056083166782898e-18,206139588.99999645
18822,6.473797451014944e-17,1.261917943717944e-18,7.982376547985576e-19,4.015178968328551e-19,4.043965618322134e-18,206139588.99999645
18823,6.454456981130037e-17,1.2581479638610866e-18,7.95852919804847e-19,4.0031836211606695e-19,4.031884271037396e-18,206139588.99999645
18824,6.435174290898911e-17,1.2543892468190518e-18,7.934753092069301e-19,3.991224110092452e-19,4.019839016777672e-18,206139588.99999645
18825,6.41594920770485e-17,1.2506417589441798e-18,7.911048017206744e-19,3.979300328063551e-19,4.007829747715048e-18,206139588.99999645
18826,6.396781559446832e-17,1.2469054666893342e-18,7.887413761255339e-19,3.9674121683334613e-19,3.995856356343749e-18,206139588.99999645
18827,6.377671174537985e-17,1.2431803366075998e-18,7.8638501126435885e-19,3.955559524480565e-19,3.983918735479172e-18,206139588.99999645
18828,6.358617881904053e-17,1.2394663353519846e-18,7.840356860432066e-19,3.9437422904011795e-19,3.972016778256928e-18,206139588.99999645
18829,6.339621510981864e-17,1.2357634296751206e-18,7.816933794311526e-19,3.931960360308606e-19,3.960150378131886e-18,206139588.99999645
18830,6.320681891717805e-17,1.2320715864289663e-18,7.79358070460102e-19,3.9202136287321848e-19,3.9483194288772165e-18,206139588.99999645
18831,6.301798854566299e-17,1.2283907725645098e-18,7.770297382246025e-19,3.908501990516347e-19,3.936523824583446e-18,206139588.99999645
18832,6.282972230488283e-17,1.2247209551314732e-18,7.747083618816565e-19,3.89682534081968e-19,3.924763459657503e-18,206139588.99999645
18833,6.264201850949699e-17,1.221062101278018e-18,7.72393920650535e-19,3.885183575113981e-19,3.9130382288217765e-18,206139588.99999645
18834,6.245487547919987e-17,1.21741417825045e-18,7.700863938125916e-19,3.873576589183328e-19,3.9013480271131715e-18,206139588.99999645
18835,6.226829153870576e-17,1.2137771533929267e-18,7.677857607110765e-19,3.862004279123143e-19,3.889692749882171e-18,206139588.99999645
18836,6.208226501773388e-17,1.2101509941471653e-18,7.654920007509522e-19,3.850466541339263e-19,3.878072292791898e-18,206139588.99999645
18837,6.18967942509934e-17,1.2065356680521508e-18,7.632050933987087e-19,3.8389632725470117e-19,3.866486551817182e-18,206139588.99999645
18838,6.171187757816855e-17,1.202931142743845e-18,7.6092501818218e-19,3.8274943697702776e-19,3.854935423243628e-18,206139588.99999645
18839,6.152751334390378e-17,1.1993373859548978e-18,7.586517546903608e-19,3.8160597303405887e-19,3.843418803666688e-18,206139588.99999645
18840,6.134369989778886e-17,1.1957543655143576e-18,7.5638528257322335e-19,3.8046592518961963e-19,3.831936589990733e-18,206139588.99999645
18841,6.116043559434421e-17,1.1921820493473835e-18,7.541255815415359e-19,3.7932928323811565e-19,3.820488679428136e-18,206139588.99999645
18842,6.097771879300611e-17,1.1886204054749581e-18,7.518726313666806e-19,3.781960370044418e-19,3.809074969498345e-18,206139588.99999645
18843,6.0795547858112e-17,1.1850694020136017e-18,7.496264118804727e-19,3.7706617634389103e-19,3.797695358026969e-18,206139588.99999645
18844,6.061392115888588e-17,1.181529007175086e-18,7.473869029749798e-19,3.7593969114206366e-19,3.786349743144863e-18,206139588.99999645
18845,6.043283706942372e-17,1.1779991892661505e-18,7.45154084602342e-19,3.7481657131477675e-19,3.775038023287218e-18,206139588.99999645
18846,6.025229396867881e-17,1.174479916688218e-18,7.429279367745926e-19,3.7369680680797385e-19,3.763760097192647e-18,206139588.99999645
18847,6.007229024044738e-17,1.1709711579371118e-18,7.407084395634785e-19,3.7258038759763506e-19,3.7525158639022844e-18,206139588.99999645
18848,5.989282427335405e-17,1.1674728816027745e-18,7.384955731002826e-19,3.7146730368968717e-19,3.741305222758876e-18,206139588.99999645
18849,5.97138944608374e-17,1.1639850563689863e-18,7.362893175756455e-19,3.7035754511991426e-19,3.730128073405884e-18,206139588.99999645
18850,5.953549920113565e-17,1.160507651013084e-18,7.340896532393882e-19,3.692511019538685e-19,3.718984315786584e-18,206139588.99999645
18851,5.935763689727225e-17,1.1570406344056823e-18,7.3189656040033555e-19,3.681479642867813e-19,3.707873850143172e-18,206139588.99999645
18852,5.918030595704165e-17,1.1535839755103953e-18,7.297100194261395e-19,3.6704812224347454e-19,3.69679657701587e-18,206139588.99999645
18853,5.900350479299499e-17,1.150137643383558e-18,7.275300107431038e-19,3.659515659782721e-19,3.685752397242035e-18,206139588.99999645
18854,5.882723182242593e-17,1.1467016071739495e-18,7.253565148360088e-19,3.6485828567491204e-19,3.674741211955274e-18,206139588.99999645
18855,5.865148546735643e-17,1.1432758361225173e-18,7.231895122479362e-19,3.637682715464582e-19,3.663762922584558e-18,206139588.99999645
18856,5.84762641545227e-17,1.1398602995621013e-18,7.210289835800955e-19,3.626815138352132e-19,3.652817430853337e-18,206139588.99999645
18857,5.830156631536107e-17,1.1364549669171596e-18,7.188749094916499e-19,3.615980028126305e-19,3.641904638778662e-18,206139588.99999645
18858,5.812739038599393e-17,1.1330598077034946e-18,7.1672727069954365e-19,3.605177287792277e-19,3.631024448670311e-18,206139588.99999645
18859,5.795373480721577e-17,1.1296747915279804e-18,7.145860479783288e-19,3.594406820644998e-19,3.620176763129909e-18,206139588.99999645
18860,5.778059802447922e-17,1.1262998880882906e-18,7.124512221599935e-19,3.583668530268321e-19,3.609361485050059e-18,206139588.99999645
18861,5.760797848788109e-17,1.1229350671726268e-18,7.103227741337905e-19,3.5729623205341442e-19,3.598578517613471e-18,206139588.99999645
18862,5.743587465214855e-17,1.1195802986594488e-18,7.082006848460658e-19,3.5622880956015487e-19,3.587827764292101e-18,206139588.99999645
18863,5.726428497662525e-17,1.1162355525172036e-18,7.060849353000882e-19,3.551645759915939e-19,3.577109128846279e-18,206139588.99999645
18864,5.709320792525758e-17,1.1129007988040585e-18,7.039755065558792e-19,3.54103521820819e-19,3.566422515323851e-18,206139588.99999645
