time, Susceptible, Socially_distanced, Border_closed, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD, R0BC
8508,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.498596194897049e-193,154604691.7500001,0.0,5e-324
8509,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.156564816218257e-193,154604691.7500001,0.0,5e-324
8510,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.832535089048875e-193,154604691.7500001,0.0,5e-324
8511,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.525559558046302e-193,154604691.7500001,0.0,5e-324
8512,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.234740633938602e-193,154604691.7500001,0.0,5e-324
8513,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.959227968994465e-193,154604691.7500001,0.0,5e-324
8514,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.698215970626335e-193,154604691.7500001,0.0,5e-324
8515,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.450941445856528e-193,154604691.7500001,0.0,5e-324
8516,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.2166813697588163e-193,154604691.7500001,0.0,5e-324
8517,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.9947507713504576e-193,154604691.7500001,0.0,5e-324
8518,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.784500730753065e-193,154604691.7500001,0.0,5e-324
8519,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.5853164817660613e-193,154604691.7500001,0.0,5e-324
8520,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.3966156143046896e-193,154604691.7500001,0.0,5e-324
8521,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.217846371446548e-193,154604691.7500001,0.0,5e-324
8522,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.048486036107256e-193,154604691.7500001,0.0,5e-324
8523,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.8880394026279266e-193,154604691.7500001,0.0,5e-324
8524,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.736037328805404e-193,154604691.7500001,0.0,5e-324
8525,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.5920353641314352e-193,154604691.7500001,0.0,5e-324
8526,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.4556124502297807e-193,154604691.7500001,0.0,5e-324
8527,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.326369689691371e-193,154604691.7500001,0.0,5e-324
8528,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.2039291797076147e-193,154604691.7500001,0.0,5e-324
8529,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.0879329070914246e-193,154604691.7500001,0.0,5e-324
8530,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.978041701455034e-193,154604691.7500001,0.0,5e-324
8531,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.8739342434837163e-193,154604691.7500001,0.0,5e-324
8532,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.7753061254056259e-193,154604691.7500001,0.0,5e-324
8533,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.681868960910593e-193,154604691.7500001,0.0,5e-324
8534,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.5933495419152987e-193,154604691.7500001,0.0,5e-324
8535,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.5094890397092303e-193,154604691.7500001,0.0,5e-324
8536,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.4300422481455867e-193,154604691.7500001,0.0,5e-324
8537,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.3547768666642402e-193,154604691.7500001,0.0,5e-324
8538,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.2834728210503327e-193,154604691.7500001,0.0,5e-324
8539,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.2159216199424206e-193,154604691.7500001,0.0,5e-324
8540,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.151925745208609e-193,154604691.7500001,0.0,5e-324
8541,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.091298074408156e-193,154604691.7500001,0.0,5e-324
8542,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.0338613336498321e-193,154604691.7500001,0.0,5e-324
8543,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.794475792472093e-194,154604691.7500001,0.0,5e-324
8544,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.27897706655251e-194,154604691.7500001,0.0,5e-324
8545,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.790609852523431e-194,154604691.7500001,0.0,5e-324
8546,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.32794617607483e-194,154604691.7500001,0.0,5e-324
8547,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.889633219439312e-194,154604691.7500001,0.0,5e-324
8548,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.474389365784612e-194,154604691.7500001,0.0,5e-324
8549,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.081000451795948e-194,154604691.7500001,0.0,5e-324
8550,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.708316217490899e-194,154604691.7500001,0.0,5e-324
8551,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.355246942886115e-194,154604691.7500001,0.0,5e-324
8552,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.020760261681582e-194,154604691.7500001,0.0,5e-324
8553,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.703878142645709e-194,154604691.7500001,0.0,5e-324
8554,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.403674029874882e-194,154604691.7500001,0.0,5e-324
8555,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.1192701335656777e-194,154604691.7500001,0.0,5e-324
8556,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.84983486337801e-194,154604691.7500001,0.0,5e-324
8557,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.594580396884431e-194,154604691.7500001,0.0,5e-324
8558,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.352760375995777e-194,154604691.7500001,0.0,5e-324
8559,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.123667724627578e-194,154604691.7500001,0.0,5e-324
8560,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.9066325812261266e-194,154604691.7500001,0.0,5e-324
8561,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.701020340108962e-194,154604691.7500001,0.0,5e-324
8562,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.5062297958927007e-194,154604691.7500001,0.0,5e-324
8563,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.3216913855825586e-194,154604691.7500001,0.0,5e-324
8564,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.1468655231834767e-194,154604691.7500001,0.0,5e-324
8565,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.981241021963294e-194,154604691.7500001,0.0,5e-324
8566,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.8243335997546995e-194,154604691.7500001,0.0,5e-324
8567,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.6756844629255048e-194,154604691.7500001,0.0,5e-324
8568,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.534858964876794e-194,154604691.7500001,0.0,5e-324
8569,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.4014453351464362e-194,154604691.7500001,0.0,5e-324
8570,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.275053475401887e-194,154604691.7500001,0.0,5e-324
8571,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.1553138188017878e-194,154604691.7500001,0.0,5e-324
8572,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.0418762493911673e-194,154604691.7500001,0.0,5e-324
8573,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.9344090783705796e-194,154604691.7500001,0.0,5e-324
8574,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.8325980742458124e-194,154604691.7500001,0.0,5e-324
8575,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.7361455440223487e-194,154604691.7500001,0.0,5e-324
8576,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.6447694627580145e-194,154604691.7500001,0.0,5e-324
8577,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.5582026489286454e-194,154604691.7500001,0.0,5e-324
8578,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.476191983195559e-194,154604691.7500001,0.0,5e-324
8579,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.3984976682905295e-194,154604691.7500001,0.0,5e-324
8580,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.3248925278541859e-194,154604691.7500001,0.0,5e-324
8581,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.2551613421776498e-194,154604691.7500001,0.0,5e-324
8582,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.189100218905142e-194,154604691.7500001,0.0,5e-324
8583,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.1265159968575029e-194,154604691.7500001,0.0,5e-324
8584,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.0672256812334238e-194,154604691.7500001,0.0,5e-324
8585,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.0110559085369278e-194,154604691.7500001,0.0,5e-324
8586,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.578424396665631e-195,154604691.7500001,0.0,5e-324
8587,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.074296796841125e-195,154604691.7500001,0.0,5e-324
8588,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.59670222858633e-195,154604691.7500001,0.0,5e-324
8589,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.14424421655547e-195,154604691.7500001,0.0,5e-324
8590,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.715599784105183e-195,154604691.7500001,0.0,5e-324
8591,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.309515584941752e-195,154604691.7500001,0.0,5e-324
8592,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.92480423836587e-195,154604691.7500001,0.0,5e-324
8593,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.560340857399246e-195,154604691.7500001,0.0,5e-324
8594,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.215059759641391e-195,154604691.7500001,0.0,5e-324
8595,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.887951351239212e-195,154604691.7500001,0.0,5e-324
8596,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.578059174858201e-195,154604691.7500001,0.0,5e-324
8597,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.284477113023559e-195,154604691.7500001,0.0,5e-324
8598,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.006346738653898e-195,154604691.7500001,0.0,5e-324
8599,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.742854805040535e-195,154604691.7500001,0.0,5e-324
8600,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.4932308679331385e-195,154604691.7500001,0.0,5e-324
8601,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.256745032778763e-195,154604691.7500001,0.0,5e-324
8602,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.032705820527249e-195,154604691.7500001,0.0,5e-324
8603,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.8204581457626575e-195,154604691.7500001,0.0,5e-324
8604,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.6193814012488335e-195,154604691.7500001,0.0,5e-324
8605,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.4288876432883685e-195,154604691.7500001,0.0,5e-324
8606,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.2484198725889806e-195,154604691.7500001,0.0,5e-324
8607,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.077450405610613e-195,154604691.7500001,0.0,5e-324
8608,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.9154793316311073e-195,154604691.7500001,0.0,5e-324
8609,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.7620330510189437e-195,154604691.7500001,0.0,5e-324
8610,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.6166628904389992e-195,154604691.7500001,0.0,5e-324
8611,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.47894379094221e-195,154604691.7500001,0.0,5e-324
8612,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.3484730651031462e-195,154604691.7500001,0.0,5e-324
8613,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.224869219571402e-195,154604691.7500001,0.0,5e-324
8614,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.10777083959396e-195,154604691.7500001,0.0,5e-324
8615,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.9968355322469092e-195,154604691.7500001,0.0,5e-324
8616,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.8917389252865455e-195,154604691.7500001,0.0,5e-324
8617,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.7921737186925166e-195,154604691.7500001,0.0,5e-324
8618,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.6978487861297526e-195,154604691.7500001,0.0,5e-324
8619,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.608488323701871e-195,154604691.7500001,0.0,5e-324
8620,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.5238310435070357e-195,154604691.7500001,0.0,5e-324
8621,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.4436294096382444e-195,154604691.7500001,0.0,5e-324
8622,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.3676489143941263e-195,154604691.7500001,0.0,5e-324
8623,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.295667392583909e-195,154604691.7500001,0.0,5e-324
8624,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.2274743719215981e-195,154604691.7500001,0.0,5e-324
8625,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.162870457609935e-195,154604691.7500001,0.0,5e-324
8626,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.1016667493146752e-195,154604691.7500001,0.0,5e-324
8627,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.0436842888244292e-195,154604691.7500001,0.0,5e-324
8628,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.887535367810382e-196,154604691.7500001,0.0,5e-324
8629,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.367138769504571e-196,154604691.7500001,0.0,5e-324
8630,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.874131465846436e-196,154604691.7500001,0.0,5e-324
8631,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.407071915012413e-196,154604691.7500001,0.0,5e-324
8632,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.964594445801234e-196,154604691.7500001,0.0,5e-324
8633,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.545405264443274e-196,154604691.7500001,0.0,5e-324
8634,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.148278671577839e-196,154604691.7500001,0.0,5e-324
8635,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.7720534783369e-196,154604691.7500001,0.0,5e-324
8636,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.415629611056011e-196,154604691.7500001,0.0,5e-324
8637,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.077964894684642e-196,154604691.7500001,0.0,5e-324
8638,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.758072005490713e-196,154604691.7500001,0.0,5e-324
8639,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.455015584149097e-196,154604691.7500001,0.0,5e-324
8640,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.167909500772829e-196,154604691.7500001,0.0,5e-324
8641,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.895914263890048e-196,154604691.7500001,0.0,5e-324
8642,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.638234565790572e-196,154604691.7500001,0.0,5e-324
8643,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.394116957064753e-196,154604691.7500001,0.0,5e-324
8644,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.162847643535029e-196,154604691.7500001,0.0,5e-324
8645,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.943750399138449e-196,154604691.7500001,0.0,5e-324
8646,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.736184588657478e-196,154604691.7500001,0.0,5e-324
8647,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.5395432945176107e-196,154604691.7500001,0.0,5e-324
8648,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.3532515421745784e-196,154604691.7500001,0.0,5e-324
8649,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.176764618902232e-196,154604691.7500001,0.0,5e-324
8650,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.0095664810652724e-196,154604691.7500001,0.0,5e-324
8651,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.8511682452197317e-196,154604691.7500001,0.0,5e-324
8652,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.7011067586292196e-196,154604691.7500001,0.0,5e-324
8653,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.5589432450171554e-196,154604691.7500001,0.0,5e-324
8654,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.4242620215952e-196,154604691.7500001,0.0,5e-324
8655,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.296669283616505e-196,154604691.7500001,0.0,5e-324
8656,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.175791952899847e-196,154604691.7500001,0.0,5e-324
8657,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.0612765869577498e-196,154604691.7500001,0.0,5e-324
8658,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.952788345538921e-196,154604691.7500001,0.0,5e-324
8659,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.8500100115631884e-196,154604691.7500001,0.0,5e-324
8660,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.7526410635861784e-196,154604691.7500001,0.0,5e-324
8661,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.6603967970816428e-196,154604691.7500001,0.0,5e-324
8662,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.5730074919720825e-196,154604691.7500001,0.0,5e-324
8663,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.490217623973552e-196,154604691.7500001,0.0,5e-324
8664,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.4117851174486282e-196,154604691.7500001,0.0,5e-324
8665,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.337480637582911e-196,154604691.7500001,0.0,5e-324
8666,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.2670869198153894e-196,154604691.7500001,0.0,5e-324
8667,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.200398134561948e-196,154604691.7500001,0.0,5e-324
8668,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.137219285374477e-196,154604691.7500001,0.0,5e-324
8669,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.0773656387758203e-196,154604691.7500001,0.0,5e-324
8670,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.0206621841034087e-196,154604691.7500001,0.0,5e-324
8671,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.669431217821767e-197,154604691.7500001,0.0,5e-324
8672,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,9.160513785304832e-197,154604691.7500001,0.0,5e-324
8673,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.678381480815105e-197,154604691.7500001,0.0,5e-324
8674,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,8.221624560772204e-197,154604691.7500001,0.0,5e-324
8675,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.7889074786263e-197,154604691.7500001,0.0,5e-324
8676,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,7.378964979751231e-197,154604691.7500001,0.0,5e-324
8677,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.990598401869587e-197,154604691.7500001,0.0,5e-324
8678,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.622672170192241e-197,154604691.7500001,0.0,5e-324
8679,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,6.274110477024229e-197,154604691.7500001,0.0,5e-324
8680,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.943894136128217e-197,154604691.7500001,0.0,5e-324
8681,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.631057602647784e-197,154604691.7500001,0.0,5e-324
8682,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.334686149876848e-197,154604691.7500001,0.0,5e-324
8683,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,5.0539131946201716e-197,154604691.7500001,0.0,5e-324
8684,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.7879177633243734e-197,154604691.7500001,0.0,5e-324
8685,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.535922091570459e-197,154604691.7500001,0.0,5e-324
8686,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.2971893499088557e-197,154604691.7500001,0.0,5e-324
8687,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,4.071021489387337e-197,154604691.7500001,0.0,5e-324
8688,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.856757200472214e-197,154604691.7500001,0.0,5e-324
8689,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.653769979394729e-197,154604691.7500001,0.0,5e-324
8690,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.461466296268691e-197,154604691.7500001,0.0,5e-324
8691,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.2792838596229704e-197,154604691.7500001,0.0,5e-324
8692,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,3.106689972274393e-197,154604691.7500001,0.0,5e-324
8693,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.943179973733636e-197,154604691.7500001,0.0,5e-324
8694,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.7882757645897606e-197,154604691.7500001,0.0,5e-324
8695,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.6415244085587205e-197,154604691.7500001,0.0,5e-324
8696,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.5024968081082617e-197,154604691.7500001,0.0,5e-324
8697,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.3707864497867743e-197,154604691.7500001,0.0,5e-324
8698,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.2460082155874706e-197,154604691.7500001,0.0,5e-324
8699,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.1277972568723406e-197,154604691.7500001,0.0,5e-324
8700,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,2.01580792756327e-197,154604691.7500001,0.0,5e-324
8701,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.9097127734809926e-197,154604691.7500001,0.0,5e-324
8702,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.80920157487673e-197,154604691.7500001,0.0,5e-324
8703,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.713980439356902e-197,154604691.7500001,0.0,5e-324
8704,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.623770942548644e-197,154604691.7500001,0.0,5e-324
8705,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.5383093139934522e-197,154604691.7500001,0.0,5e-324
8706,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.4573456658885337e-197,154604691.7500001,0.0,5e-324
8707,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.380643262420716e-197,154604691.7500001,0.0,5e-324
8708,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.3079778275564679e-197,154604691.7500001,0.0,5e-324
8709,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.2391368892640222e-197,154604691.7500001,0.0,5e-324
8710,0.0,177928420.52962685,7583611.396777609,1.5e-323,1e-323,5e-324,1.1739191582501263e-197,154604691.7500001,0.0,5e-324
